run_id,canonical_run_id,display_name,backbone_combination,fusion_method,candidate_name,macro_f1_gain,backbone,label,precision,recall,f1,support,canonical_precision,canonical_recall,canonical_f1,f1_gain,precision_gain,recall_gain
20260531_213108_finetuned_effb0_none_mlp_nocw_adamw_base_s42,20260529_173652_finetuned_effb0_none_mlp_s42,effb0,efficientnet_b0,none,nocw_adamw_base,0.01701261453576397,efficientnet_b0,df,0.4285714285714285,0.6,0.5,20,0.4210526315789473,0.4,0.4102564102564102,0.08974358974358981,0.007518796992481203,0.19999999999999996
20260531_213108_finetuned_effb0_none_mlp_nocw_adamw_base_s42,20260529_173652_finetuned_effb0_none_mlp_s42,effb0,efficientnet_b0,none,nocw_adamw_base,0.01701261453576397,efficientnet_b0,bkl,0.5517241379310345,0.5748502994011976,0.5630498533724341,167,0.536144578313253,0.5329341317365269,0.5345345345345346,0.028515318837899484,0.015579559617781458,0.041916167664670656
20260531_213108_finetuned_effb0_none_mlp_nocw_adamw_base_s42,20260529_173652_finetuned_effb0_none_mlp_s42,effb0,efficientnet_b0,none,nocw_adamw_base,0.01701261453576397,efficientnet_b0,bcc,0.581081081081081,0.6056338028169014,0.593103448275862,71,0.4752475247524752,0.676056338028169,0.5581395348837209,0.03496391339214111,0.1058335563286058,-0.07042253521126762
20260531_213108_finetuned_effb0_none_mlp_nocw_adamw_base_s42,20260529_173652_finetuned_effb0_none_mlp_s42,effb0,efficientnet_b0,none,nocw_adamw_base,0.01701261453576397,efficientnet_b0,akiec,0.543859649122807,0.5961538461538461,0.5688073394495413,52,0.4268292682926829,0.6730769230769231,0.5223880597014925,0.046419279748048825,0.11703038083012413,-0.07692307692307698
20260531_213529_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.8095238095238095,0.8095238095238095,0.8095238095238095,21,0.9375,0.7142857142857143,0.8108108108108109,-0.0012870012870013214,-0.12797619047619047,0.09523809523809523
20260531_213529_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,nv,0.9286474973375932,0.8685258964143426,0.8975810602161606,1004,0.9027081243731192,0.896414342629482,0.8995502248875562,-0.001969164671395629,0.025939372964474017,-0.027888446215139417
20260531_213529_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,mel,0.5347593582887701,0.5988023952095808,0.5649717514124294,167,0.5081081081081081,0.562874251497006,0.5340909090909091,0.03088084232152033,0.026651250180661945,0.0359281437125748
20260531_213529_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,df,0.6,0.75,0.6666666666666666,20,0.6666666666666666,0.6,0.631578947368421,0.03508771929824561,-0.06666666666666665,0.15000000000000002
20260531_213529_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.5735294117647058,0.7005988023952096,0.6307277628032345,167,0.6408450704225352,0.5449101796407185,0.5889967637540453,0.0417309990491892,-0.0673156586578294,0.15568862275449102
20260531_213529_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.7205882352941176,0.6901408450704225,0.7050359712230215,71,0.7285714285714285,0.7183098591549296,0.723404255319149,-0.018368284096127452,-0.007983193277310896,-0.028169014084507116
