run_id,display_name,backbone_combination,fusion_method,macro_f1,backbone,label,precision,recall,f1,support,reference_f1,reference_precision,reference_recall,macro_f1_gain,reference_run_id,reference_display_name,f1_gain,precision_gain,recall_gain
20260527_161706_frozen_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.5762701842398641,resnet50+mobilenet_v2+efficientnet_b0,df,0.4545454545454545,0.5,0.4761904761904761,20,0.25,0.2142857142857142,0.3,0.04518953159813566,20260526_174825_frozen_r50_none_mlp_s42,r50,0.2261904761904761,0.24025974025974028,0.2
20260527_161706_frozen_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.5762701842398641,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.4909909909909909,0.6526946107784432,0.5604113110539846,167,0.5055555555555555,0.4715025906735751,0.5449101796407185,0.04518953159813566,20260526_174825_frozen_r50_none_mlp_s42,r50,0.054855755498429026,0.019488400317415833,0.10778443113772462
20260527_161706_frozen_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.5762701842398641,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.4827586206896552,0.5915492957746479,0.5316455696202531,71,0.4508670520231214,0.3823529411764705,0.5492957746478874,0.04518953159813566,20260526_174825_frozen_r50_none_mlp_s42,r50,0.08077851759713173,0.10040567951318469,0.04225352112676051
20260527_161706_frozen_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.5762701842398641,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.4210526315789473,0.6153846153846154,0.5,52,0.4878048780487805,0.4225352112676056,0.5769230769230769,0.04518953159813566,20260526_174825_frozen_r50_none_mlp_s42,r50,0.012195121951219523,-0.0014825796886583364,0.03846153846153855
20260527_161627_frozen_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.561559064227099,mobilenet_v2+efficientnet_b0,vasc,0.5357142857142857,0.7142857142857143,0.6122448979591837,21,0.72,0.6206896551724138,0.8571428571428571,0.03047841158537057,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.10775510204081629,-0.08497536945812811,-0.1428571428571428
20260527_161627_frozen_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.561559064227099,mobilenet_v2+efficientnet_b0,nv,0.9320843091334896,0.7928286852589641,0.8568353067814855,1004,0.8571428571428571,0.9260115606936417,0.797808764940239,0.03047841158537057,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.0003075503613716446,0.0060727484398479525,-0.004980079681274896
20260527_161627_frozen_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.561559064227099,mobilenet_v2+efficientnet_b0,mel,0.3714285714285714,0.6227544910179641,0.465324384787472,167,0.4461942257217848,0.397196261682243,0.5089820359281437,0.03047841158537057,20260526_174825_frozen_r50_none_mlp_s42,r50,0.019130159065687213,-0.025767690253671593,0.11377245508982037
20260527_161627_frozen_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.561559064227099,mobilenet_v2+efficientnet_b0,df,0.3333333333333333,0.55,0.4150943396226415,20,0.25,0.2142857142857142,0.3,0.03047841158537057,20260526_174825_frozen_r50_none_mlp_s42,r50,0.16509433962264147,0.11904761904761912,0.25000000000000006
20260527_161627_frozen_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.561559064227099,mobilenet_v2+efficientnet_b0,bkl,0.5241379310344828,0.4550898203592814,0.4871794871794871,167,0.5055555555555555,0.4715025906735751,0.5449101796407185,0.03047841158537057,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.018376068376068422,0.05263534036090772,-0.08982035928143711
20260527_161627_frozen_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.561559064227099,mobilenet_v2+efficientnet_b0,bcc,0.4838709677419355,0.6338028169014085,0.5487804878048781,71,0.4508670520231214,0.3823529411764705,0.5492957746478874,0.03047841158537057,20260526_174825_frozen_r50_none_mlp_s42,r50,0.09791343578175671,0.10151802656546499,0.08450704225352113
20260527_161627_frozen_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.561559064227099,mobilenet_v2+efficientnet_b0,akiec,0.4782608695652174,0.6346153846153846,0.5454545454545454,52,0.4878048780487805,0.4225352112676056,0.5769230769230769,0.03047841158537057,20260526_174825_frozen_r50_none_mlp_s42,r50,0.05764966740576494,0.05572565829761178,0.05769230769230771
20260527_161410_frozen_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.5434549160409289,resnet50+mobilenet_v2,vasc,0.4827586206896552,0.6666666666666666,0.56,21,0.72,0.6206896551724138,0.8571428571428571,0.012374263399200447,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.15999999999999992,-0.13793103448275862,-0.19047619047619047
20260527_161410_frozen_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.5434549160409289,resnet50+mobilenet_v2,nv,0.9043570669500532,0.8476095617529881,0.8750642673521851,1004,0.8571428571428571,0.9260115606936417,0.797808764940239,0.012374263399200447,20260526_174825_frozen_r50_none_mlp_s42,r50,0.017921410209328026,-0.02165449374358841,0.04980079681274907
20260527_161410_frozen_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.5434549160409289,resnet50+mobilenet_v2,mel,0.4426229508196721,0.4850299401197604,0.4628571428571428,167,0.4461942257217848,0.397196261682243,0.5089820359281437,0.012374263399200447,20260526_174825_frozen_r50_none_mlp_s42,r50,0.016662917135358002,0.045426689137429144,-0.02395209580838331
20260527_161410_frozen_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.5434549160409289,resnet50+mobilenet_v2,df,0.3333333333333333,0.4,0.3636363636363636,20,0.25,0.2142857142857142,0.3,0.012374263399200447,20260526_174825_frozen_r50_none_mlp_s42,r50,0.11363636363636359,0.11904761904761912,0.10000000000000003
20260527_161410_frozen_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.5434549160409289,resnet50+mobilenet_v2,bkl,0.5508982035928144,0.5508982035928144,0.5508982035928144,167,0.5055555555555555,0.4715025906735751,0.5449101796407185,0.012374263399200447,20260526_174825_frozen_r50_none_mlp_s42,r50,0.04534264803725885,0.0793956129192393,0.005988023952095856
20260527_161410_frozen_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.5434549160409289,resnet50+mobilenet_v2,bcc,0.4271844660194174,0.6197183098591549,0.5057471264367817,71,0.4508670520231214,0.3823529411764705,0.5492957746478874,0.012374263399200447,20260526_174825_frozen_r50_none_mlp_s42,r50,0.054880074413660274,0.04483152484294689,0.07042253521126751
20260527_161410_frozen_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.5434549160409289,resnet50+mobilenet_v2,akiec,0.4727272727272727,0.5,0.4859813084112149,52,0.4878048780487805,0.4225352112676056,0.5769230769230769,0.012374263399200447,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.0018235696375655808,0.05019206145966709,-0.07692307692307687
20260527_161529_frozen_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.53205811434532,resnet50+efficientnet_b0,vasc,0.625,0.7142857142857143,0.6666666666666666,21,0.72,0.6206896551724138,0.8571428571428571,0.0009774617035915867,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.053333333333333344,0.004310344827586188,-0.1428571428571428
20260527_161529_frozen_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.53205811434532,resnet50+efficientnet_b0,nv,0.92991239048811,0.7400398406374502,0.8241819190238492,1004,0.8571428571428571,0.9260115606936417,0.797808764940239,0.0009774617035915867,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.03296093811900791,0.0039008297944683745,-0.05776892430278879
20260527_161529_frozen_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.53205811434532,resnet50+efficientnet_b0,mel,0.3466666666666667,0.6227544910179641,0.4453961456102783,167,0.4461942257217848,0.397196261682243,0.5089820359281437,0.0009774617035915867,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.000798080111506505,-0.0505295950155763,0.11377245508982037
20260527_161529_frozen_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.53205811434532,resnet50+efficientnet_b0,df,0.1904761904761904,0.4,0.2580645161290322,20,0.25,0.2142857142857142,0.3,0.0009774617035915867,20260526_174825_frozen_r50_none_mlp_s42,r50,0.008064516129032195,-0.02380952380952378,0.10000000000000003
20260527_161529_frozen_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.53205811434532,resnet50+efficientnet_b0,bkl,0.5,0.5029940119760479,0.5014925373134328,167,0.5055555555555555,0.4715025906735751,0.5449101796407185,0.0009774617035915867,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.00406301824212274,0.028497409326424916,-0.041916167664670656
20260527_161529_frozen_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.53205811434532,resnet50+efficientnet_b0,bcc,0.4285714285714285,0.6338028169014085,0.5113636363636364,71,0.4508670520231214,0.3823529411764705,0.5492957746478874,0.0009774617035915867,20260526_174825_frozen_r50_none_mlp_s42,r50,0.06049658434051497,0.046218487394957986,0.08450704225352113
20260527_161529_frozen_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.53205811434532,resnet50+efficientnet_b0,akiec,0.46875,0.5769230769230769,0.5172413793103449,52,0.4878048780487805,0.4225352112676056,0.5769230769230769,0.0009774617035915867,20260526_174825_frozen_r50_none_mlp_s42,r50,0.029436501261564385,0.046214788732394374,0.0
20260527_161601_frozen_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.5305046319943283,mobilenet_v2+efficientnet_b0,vasc,0.8,0.5714285714285714,0.6666666666666666,21,0.72,0.6206896551724138,0.8571428571428571,-0.0005760206474001439,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.053333333333333344,0.17931034482758623,-0.2857142857142857
20260527_161601_frozen_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.5305046319943283,mobilenet_v2+efficientnet_b0,nv,0.9193020719738276,0.8396414342629482,0.8776678813118167,1004,0.8571428571428571,0.9260115606936417,0.797808764940239,-0.0005760206474001439,20260526_174825_frozen_r50_none_mlp_s42,r50,0.020525024168959627,-0.006709488719814027,0.04183266932270924
20260527_161601_frozen_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.5305046319943283,mobilenet_v2+efficientnet_b0,mel,0.423728813559322,0.4491017964071856,0.436046511627907,167,0.4461942257217848,0.397196261682243,0.5089820359281437,-0.0005760206474001439,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.010147714093877824,0.026532551877079036,-0.05988023952095811
20260527_161601_frozen_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.5305046319943283,mobilenet_v2+efficientnet_b0,df,0.2307692307692307,0.3,0.2608695652173913,20,0.25,0.2142857142857142,0.3,-0.0005760206474001439,20260526_174825_frozen_r50_none_mlp_s42,r50,0.010869565217391297,0.016483516483516508,0.0
20260527_161601_frozen_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.5305046319943283,mobilenet_v2+efficientnet_b0,bkl,0.4943181818181818,0.5209580838323353,0.5072886297376094,167,0.5055555555555555,0.4715025906735751,0.5449101796407185,-0.0005760206474001439,20260526_174825_frozen_r50_none_mlp_s42,r50,0.0017330741820538176,0.02281559114460674,-0.0239520958083832
20260527_161601_frozen_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.5305046319943283,mobilenet_v2+efficientnet_b0,bcc,0.3884297520661157,0.6619718309859155,0.4895833333333333,71,0.4508670520231214,0.3823529411764705,0.5492957746478874,-0.0005760206474001439,20260526_174825_frozen_r50_none_mlp_s42,r50,0.03871628131021193,0.006076810889645179,0.11267605633802813
20260527_161601_frozen_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.5305046319943283,mobilenet_v2+efficientnet_b0,akiec,0.4142857142857143,0.5576923076923077,0.4754098360655737,52,0.4878048780487805,0.4225352112676056,0.5769230769230769,-0.0005760206474001439,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.01239504198320679,-0.008249496981891313,-0.019230769230769162
20260527_161438_frozen_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.5198201002575218,resnet50+mobilenet_v2,vasc,0.6086956521739131,0.6666666666666666,0.6363636363636364,21,0.72,0.6206896551724138,0.8571428571428571,-0.011260552384206646,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.08363636363636362,-0.01199400299850073,-0.19047619047619047
20260527_161438_frozen_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.5198201002575218,resnet50+mobilenet_v2,nv,0.9136771300448432,0.8117529880478087,0.859704641350211,1004,0.8571428571428571,0.9260115606936417,0.797808764940239,-0.011260552384206646,20260526_174825_frozen_r50_none_mlp_s42,r50,0.0025617842073538677,-0.012334430648798467,0.013944223107569709
20260527_161438_frozen_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.5198201002575218,resnet50+mobilenet_v2,mel,0.3782608695652174,0.5209580838323353,0.4382871536523929,167,0.4461942257217848,0.397196261682243,0.5089820359281437,-0.011260552384206646,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.007907072069391896,-0.018935392117025607,0.0119760479041916
20260527_161438_frozen_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.5198201002575218,resnet50+mobilenet_v2,df,0.35,0.35,0.35,20,0.25,0.2142857142857142,0.3,-0.011260552384206646,20260526_174825_frozen_r50_none_mlp_s42,r50,0.09999999999999998,0.1357142857142858,0.04999999999999999
20260527_161438_frozen_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.5198201002575218,resnet50+mobilenet_v2,bkl,0.48125,0.4610778443113772,0.4709480122324159,167,0.5055555555555555,0.4715025906735751,0.5449101796407185,-0.011260552384206646,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.034607543323139645,0.009747409326424927,-0.08383233532934131
20260527_161438_frozen_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.5198201002575218,resnet50+mobilenet_v2,bcc,0.4019607843137255,0.5774647887323944,0.4739884393063583,71,0.4508670520231214,0.3823529411764705,0.5492957746478874,-0.011260552384206646,20260526_174825_frozen_r50_none_mlp_s42,r50,0.023121387283236927,0.019607843137255,0.028169014084507005
20260527_161438_frozen_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.5198201002575218,resnet50+mobilenet_v2,akiec,0.3466666666666667,0.5,0.4094488188976378,52,0.4878048780487805,0.4225352112676056,0.5769230769230769,-0.011260552384206646,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.07835605915114269,-0.07586854460093895,-0.07692307692307687
20260527_161732_frozen_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.5192220029020013,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.7142857142857143,0.4761904761904761,0.5714285714285714,21,0.72,0.6206896551724138,0.8571428571428571,-0.011858649739727167,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.14857142857142858,0.09359605911330049,-0.380952380952381
20260527_161732_frozen_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.5192220029020013,resnet50+mobilenet_v2+efficientnet_b0,nv,0.9346846846846848,0.8266932270916335,0.8773784355179705,1004,0.8571428571428571,0.9260115606936417,0.797808764940239,-0.011858649739727167,20260526_174825_frozen_r50_none_mlp_s42,r50,0.02023557837511336,0.008673123991043141,0.028884462151394508
20260527_161732_frozen_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.5192220029020013,resnet50+mobilenet_v2+efficientnet_b0,mel,0.4088888888888889,0.5508982035928144,0.4693877551020408,167,0.4461942257217848,0.397196261682243,0.5089820359281437,-0.011858649739727167,20260526_174825_frozen_r50_none_mlp_s42,r50,0.023193529380255984,0.011692627206645934,0.041916167664670656
20260527_161732_frozen_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.5192220029020013,resnet50+mobilenet_v2+efficientnet_b0,df,0.2083333333333333,0.25,0.2272727272727272,20,0.25,0.2142857142857142,0.3,-0.011858649739727167,20260526_174825_frozen_r50_none_mlp_s42,r50,-0.02272727272727279,-0.0059523809523809035,-0.04999999999999999
20260527_161732_frozen_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.5192220029020013,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.5403726708074534,0.5209580838323353,0.5304878048780488,167,0.5055555555555555,0.4715025906735751,0.5449101796407185,-0.011858649739727167,20260526_174825_frozen_r50_none_mlp_s42,r50,0.024932249322493272,0.06887008013387835,-0.0239520958083832
20260527_161732_frozen_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.5192220029020013,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.4186046511627907,0.5070422535211268,0.4585987261146497,71,0.4508670520231214,0.3823529411764705,0.5492957746478874,-0.011858649739727167,20260526_174825_frozen_r50_none_mlp_s42,r50,0.007731674091528307,0.03625170998632021,-0.04225352112676062
20260527_161732_frozen_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.5192220029020013,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.375,0.75,0.5,52,0.4878048780487805,0.4225352112676056,0.5769230769230769,-0.011858649739727167,20260526_174825_frozen_r50_none_mlp_s42,r50,0.012195121951219523,-0.047535211267605626,0.17307692307692313
