run_id,display_name,backbone_combination,fusion_method,macro_f1,backbone,label,precision,recall,f1,support
20260603_004025_finetuned_targeted_effb0_none_mlp_s42,effb0,efficientnet_b0,none,0.5342174156746335,efficientnet_b0,vasc,0.4358974358974359,0.8095238095238095,0.5666666666666667,21
20260603_004042_finetuned_targeted_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.6382143700173589,resnet50+mobilenet_v2,akiec,0.4081632653061224,0.7692307692307693,0.5333333333333333,52
20260603_004042_finetuned_targeted_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.6382143700173589,resnet50+mobilenet_v2,bcc,0.6144578313253012,0.7183098591549296,0.6623376623376623,71
20260603_004042_finetuned_targeted_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.6382143700173589,resnet50+mobilenet_v2,bkl,0.5287356321839081,0.5508982035928144,0.5395894428152492,167
20260603_004042_finetuned_targeted_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.6382143700173589,resnet50+mobilenet_v2,df,0.5416666666666666,0.65,0.5909090909090909,20
20260603_004042_finetuned_targeted_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.6382143700173589,resnet50+mobilenet_v2,nv,0.93,0.8336653386454184,0.8792016806722689,1004
20260603_004042_finetuned_targeted_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.6382143700173589,resnet50+mobilenet_v2,mel,0.4656862745098039,0.5688622754491018,0.5121293800539084,167
20260603_004042_finetuned_targeted_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,0.6382143700173589,resnet50+mobilenet_v2,vasc,0.7894736842105263,0.7142857142857143,0.75,21
20260603_004059_finetuned_targeted_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.6427349333598532,resnet50+mobilenet_v2,akiec,0.4367816091954023,0.7307692307692307,0.5467625899280576,52
20260603_004059_finetuned_targeted_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.6427349333598532,resnet50+mobilenet_v2,bcc,0.7258064516129032,0.6338028169014085,0.6766917293233082,71
20260603_004059_finetuned_targeted_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.6427349333598532,resnet50+mobilenet_v2,bkl,0.5874125874125874,0.5029940119760479,0.5419354838709678,167
20260603_004059_finetuned_targeted_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.6427349333598532,resnet50+mobilenet_v2,df,0.7058823529411765,0.6,0.6486486486486487,20
20260603_004059_finetuned_targeted_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.6427349333598532,resnet50+mobilenet_v2,nv,0.9079754601226994,0.8844621513944223,0.8960645812310797,1004
20260603_004059_finetuned_targeted_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.6427349333598532,resnet50+mobilenet_v2,mel,0.4472361809045226,0.5329341317365269,0.4863387978142076,167
20260603_004059_finetuned_targeted_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.6427349333598532,resnet50+mobilenet_v2,vasc,0.8125,0.6190476190476191,0.7027027027027027,21
20260603_004111_finetuned_targeted_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6307179228302562,resnet50+efficientnet_b0,akiec,0.4935064935064935,0.7307692307692307,0.5891472868217055,52
20260603_004111_finetuned_targeted_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6307179228302562,resnet50+efficientnet_b0,bcc,0.6323529411764706,0.6056338028169014,0.6187050359712231,71
20260603_004111_finetuned_targeted_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6307179228302562,resnet50+efficientnet_b0,bkl,0.517948717948718,0.6047904191616766,0.5580110497237569,167
20260603_004111_finetuned_targeted_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6307179228302562,resnet50+efficientnet_b0,df,0.4482758620689655,0.65,0.5306122448979592,20
20260603_004111_finetuned_targeted_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6307179228302562,resnet50+efficientnet_b0,nv,0.938566552901024,0.8217131474103586,0.8762612851832182,1004
20260603_004111_finetuned_targeted_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6307179228302562,resnet50+efficientnet_b0,mel,0.4638297872340425,0.6526946107784432,0.5422885572139303,167
20260603_004111_finetuned_targeted_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6307179228302562,resnet50+efficientnet_b0,vasc,0.7368421052631579,0.6666666666666666,0.7,21
20260603_004124_finetuned_targeted_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6107974801622101,resnet50+efficientnet_b0,akiec,0.5238095238095238,0.6346153846153846,0.5739130434782609,52
20260603_004124_finetuned_targeted_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6107974801622101,resnet50+efficientnet_b0,bcc,0.4684684684684684,0.7323943661971831,0.5714285714285714,71
20260603_004124_finetuned_targeted_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6107974801622101,resnet50+efficientnet_b0,bkl,0.5379746835443038,0.5089820359281437,0.5230769230769231,167
20260603_004124_finetuned_targeted_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6107974801622101,resnet50+efficientnet_b0,df,0.4230769230769231,0.55,0.4782608695652174,20
20260603_004124_finetuned_targeted_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6107974801622101,resnet50+efficientnet_b0,nv,0.9405829596412556,0.8356573705179283,0.8850210970464135,1004
20260603_004124_finetuned_targeted_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6107974801622101,resnet50+efficientnet_b0,mel,0.5,0.6826347305389222,0.5772151898734177,167
20260603_004124_finetuned_targeted_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6107974801622101,resnet50+efficientnet_b0,vasc,0.625,0.7142857142857143,0.6666666666666666,21
20260603_004131_finetuned_targeted_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6153197531071589,mobilenet_v2+efficientnet_b0,akiec,0.4845360824742268,0.903846153846154,0.6308724832214765,52
20260603_004131_finetuned_targeted_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6153197531071589,mobilenet_v2+efficientnet_b0,bcc,0.5972222222222222,0.6056338028169014,0.6013986013986014,71
20260603_004131_finetuned_targeted_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6153197531071589,mobilenet_v2+efficientnet_b0,bkl,0.5647058823529412,0.5748502994011976,0.56973293768546,167
20260603_004131_finetuned_targeted_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6153197531071589,mobilenet_v2+efficientnet_b0,df,0.3571428571428571,0.5,0.4166666666666667,20
20260603_004131_finetuned_targeted_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6153197531071589,mobilenet_v2+efficientnet_b0,nv,0.9413754227733936,0.8316733067729084,0.8831306187202538,1004
20260603_004131_finetuned_targeted_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6153197531071589,mobilenet_v2+efficientnet_b0,mel,0.4928909952606635,0.6227544910179641,0.5502645502645502,167
20260603_004131_finetuned_targeted_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6153197531071589,mobilenet_v2+efficientnet_b0,vasc,0.5135135135135135,0.9047619047619048,0.6551724137931034,21
20260603_004141_finetuned_targeted_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5939250717547747,mobilenet_v2+efficientnet_b0,akiec,0.4148936170212766,0.75,0.5342465753424658,52
20260603_004141_finetuned_targeted_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5939250717547747,mobilenet_v2+efficientnet_b0,bcc,0.4859813084112149,0.7323943661971831,0.5842696629213483,71
20260603_004141_finetuned_targeted_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5939250717547747,mobilenet_v2+efficientnet_b0,bkl,0.5240384615384616,0.6526946107784432,0.5813333333333334,167
20260603_004141_finetuned_targeted_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5939250717547747,mobilenet_v2+efficientnet_b0,df,0.3214285714285714,0.45,0.375,20
20260603_004141_finetuned_targeted_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5939250717547747,mobilenet_v2+efficientnet_b0,nv,0.9354460093896714,0.7938247011952191,0.8588362068965517,1004
20260603_004141_finetuned_targeted_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5939250717547747,mobilenet_v2+efficientnet_b0,mel,0.4314720812182741,0.5089820359281437,0.467032967032967,167
20260603_004141_finetuned_targeted_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5939250717547747,mobilenet_v2+efficientnet_b0,vasc,0.875,0.6666666666666666,0.7567567567567568,21
20260603_004153_finetuned_targeted_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6428888998472037,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.4615384615384615,0.6923076923076923,0.5538461538461539,52
20260603_004153_finetuned_targeted_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6428888998472037,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.55,0.7746478873239436,0.6432748538011696,71
20260603_004153_finetuned_targeted_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6428888998472037,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.5280898876404494,0.562874251497006,0.5449275362318841,167
20260603_004153_finetuned_targeted_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6428888998472037,resnet50+mobilenet_v2+efficientnet_b0,df,0.5416666666666666,0.65,0.5909090909090909,20
20260603_004153_finetuned_targeted_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6428888998472037,resnet50+mobilenet_v2+efficientnet_b0,nv,0.9368658399098084,0.8276892430278885,0.878900052882073,1004
20260603_004153_finetuned_targeted_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6428888998472037,resnet50+mobilenet_v2+efficientnet_b0,mel,0.5145631067961165,0.6347305389221557,0.5683646112600537,167
20260603_004153_finetuned_targeted_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.6428888998472037,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.6206896551724138,0.8571428571428571,0.72,21
20260603_004207_finetuned_targeted_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6417333280944678,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.4588235294117647,0.75,0.5693430656934306,52
20260603_004207_finetuned_targeted_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6417333280944678,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.6164383561643836,0.6338028169014085,0.625,71
20260603_004207_finetuned_targeted_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6417333280944678,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.5340314136125655,0.6107784431137725,0.5698324022346368,167
20260603_004207_finetuned_targeted_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6417333280944678,resnet50+mobilenet_v2+efficientnet_b0,df,0.7142857142857143,0.5,0.5882352941176471,20
20260603_004207_finetuned_targeted_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6417333280944678,resnet50+mobilenet_v2+efficientnet_b0,nv,0.9222462203023758,0.850597609561753,0.8849740932642487,1004
20260603_004207_finetuned_targeted_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6417333280944678,resnet50+mobilenet_v2+efficientnet_b0,mel,0.4795918367346938,0.562874251497006,0.5179063360881543,167
20260603_004207_finetuned_targeted_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,0.6417333280944678,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.8235294117647058,0.6666666666666666,0.7368421052631579,21
