run_id,display_name,backbone_combination,fusion_method,backbone_count,avg_pairwise_representation_similarity,avg_pairwise_representation_complementarity,macro_f1,macro_f1_gain
20260531_141051_finetuned_classaware_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,2,0.6816425495233689,0.3183574504766311,0.694578007017162,0.04633229166583419
20260531_141102_finetuned_classaware_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,2,0.6816425495233689,0.3183574504766311,0.673799804578436,0.025554089227108223
20260531_141110_finetuned_classaware_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,2,0.5968995323703722,0.4031004676296278,0.6519163153489519,0.003670599997624091
20260531_141123_finetuned_classaware_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,2,0.5968995323703722,0.4031004676296278,0.6628409057045008,0.014595190353173026
20260531_141134_finetuned_classaware_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,2,0.6994416333897184,0.30055836661028157,0.6209377304691884,-0.02730798488213937
20260531_141148_finetuned_classaware_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,2,0.6994416333897184,0.30055836661028157,0.6124213155279925,-0.035824399823335296
20260531_141157_finetuned_classaware_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,3,0.6593279050944865,0.3406720949055135,0.6762134480038017,0.027967732652473876
20260531_141209_finetuned_classaware_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,3,0.6593279050944865,0.3406720949055135,0.6780731455142315,0.02982743016290368
