run_id,display_name,backbone_combination,fusion_method,macro_f1,backbone,label,precision,recall,f1,support
20260531_141102_finetuned_classaware_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.673799804578436,resnet50+mobilenet_v2,akiec,0.5636363636363636,0.5961538461538461,0.5794392523364486,52
20260531_141102_finetuned_classaware_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.673799804578436,resnet50+mobilenet_v2,bcc,0.6666666666666666,0.7323943661971831,0.697986577181208,71
20260531_141102_finetuned_classaware_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.673799804578436,resnet50+mobilenet_v2,bkl,0.5977653631284916,0.6407185628742516,0.6184971098265896,167
20260531_141102_finetuned_classaware_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.673799804578436,resnet50+mobilenet_v2,df,0.6666666666666666,0.6,0.631578947368421,20
20260531_141102_finetuned_classaware_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.673799804578436,resnet50+mobilenet_v2,nv,0.91395592864638,0.8675298804780877,0.8901379662749106,1004
20260531_141102_finetuned_classaware_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.673799804578436,resnet50+mobilenet_v2,mel,0.4653465346534653,0.562874251497006,0.5094850948509485,167
20260531_141102_finetuned_classaware_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,0.673799804578436,resnet50+mobilenet_v2,vasc,0.8823529411764706,0.7142857142857143,0.7894736842105263,21
20260531_141110_finetuned_classaware_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6519163153489519,resnet50+efficientnet_b0,akiec,0.4526315789473684,0.8269230769230769,0.5850340136054422,52
20260531_141110_finetuned_classaware_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6519163153489519,resnet50+efficientnet_b0,bcc,0.64,0.676056338028169,0.6575342465753424,71
20260531_141110_finetuned_classaware_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6519163153489519,resnet50+efficientnet_b0,bkl,0.5838509316770186,0.562874251497006,0.573170731707317,167
20260531_141110_finetuned_classaware_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6519163153489519,resnet50+efficientnet_b0,df,0.5263157894736842,0.5,0.5128205128205128,20
20260531_141110_finetuned_classaware_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6519163153489519,resnet50+efficientnet_b0,nv,0.9074446680080482,0.898406374501992,0.9029029029029028,1004
20260531_141110_finetuned_classaware_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6519163153489519,resnet50+efficientnet_b0,mel,0.6029411764705882,0.4910179640718562,0.5412541254125413,167
20260531_141110_finetuned_classaware_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,0.6519163153489519,resnet50+efficientnet_b0,vasc,0.7727272727272727,0.8095238095238095,0.7906976744186046,21
20260531_141123_finetuned_classaware_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6628409057045008,resnet50+efficientnet_b0,akiec,0.5205479452054794,0.7307692307692307,0.608,52
20260531_141123_finetuned_classaware_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6628409057045008,resnet50+efficientnet_b0,bcc,0.6764705882352942,0.647887323943662,0.6618705035971223,71
20260531_141123_finetuned_classaware_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6628409057045008,resnet50+efficientnet_b0,bkl,0.6694214876033058,0.4850299401197604,0.5625,167
20260531_141123_finetuned_classaware_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6628409057045008,resnet50+efficientnet_b0,df,0.55,0.55,0.55,20
20260531_141123_finetuned_classaware_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6628409057045008,resnet50+efficientnet_b0,nv,0.9059656218402428,0.8924302788844621,0.8991470145509283,1004
20260531_141123_finetuned_classaware_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6628409057045008,resnet50+efficientnet_b0,mel,0.4739336492890995,0.5988023952095808,0.5291005291005291,167
20260531_141123_finetuned_classaware_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6628409057045008,resnet50+efficientnet_b0,vasc,0.85,0.8095238095238095,0.8292682926829268,21
20260531_141134_finetuned_classaware_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6209377304691884,mobilenet_v2+efficientnet_b0,akiec,0.53125,0.6538461538461539,0.5862068965517241,52
20260531_141134_finetuned_classaware_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6209377304691884,mobilenet_v2+efficientnet_b0,bcc,0.7777777777777778,0.6901408450704225,0.7313432835820896,71
20260531_141134_finetuned_classaware_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.6209377304691884,mobilenet_v2+efficientnet_b0,bkl,0.5132275132275133,0.5808383233532934,0.5449438202247191,167
