run_id,display_name,backbone_combination,fusion_method,macro_f1,backbone,label,precision,recall,f1,support
20260529_173742_finetuned_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6976650579184576,resnet50+efficientnet_b0,df,0.7058823529411765,0.6,0.6486486486486487,20
20260529_173742_finetuned_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6976650579184576,resnet50+efficientnet_b0,nv,0.9274891774891776,0.853585657370518,0.8890041493775933,1004
20260529_173742_finetuned_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6976650579184576,resnet50+efficientnet_b0,mel,0.484304932735426,0.6467065868263473,0.5538461538461539,167
20260529_173742_finetuned_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,0.6976650579184576,resnet50+efficientnet_b0,vasc,0.8333333333333334,0.7142857142857143,0.7692307692307693,21
20260529_173748_finetuned_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.601564531147144,mobilenet_v2+efficientnet_b0,akiec,0.4285714285714285,0.75,0.5454545454545454,52
20260529_173748_finetuned_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.601564531147144,mobilenet_v2+efficientnet_b0,bcc,0.5376344086021505,0.704225352112676,0.6097560975609756,71
20260529_173748_finetuned_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.601564531147144,mobilenet_v2+efficientnet_b0,bkl,0.5138121546961326,0.5568862275449101,0.5344827586206896,167
20260529_173748_finetuned_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.601564531147144,mobilenet_v2+efficientnet_b0,df,0.3777777777777777,0.85,0.5230769230769231,20
20260529_173748_finetuned_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.601564531147144,mobilenet_v2+efficientnet_b0,nv,0.9413965087281796,0.75199203187251,0.8361018826135105,1004
20260529_173748_finetuned_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.601564531147144,mobilenet_v2+efficientnet_b0,mel,0.4014869888475836,0.6467065868263473,0.4954128440366973,167
20260529_173748_finetuned_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,0.601564531147144,mobilenet_v2+efficientnet_b0,vasc,0.6666666666666666,0.6666666666666666,0.6666666666666666,21
20260529_173756_finetuned_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5940426542458282,mobilenet_v2+efficientnet_b0,akiec,0.4105263157894737,0.75,0.5306122448979592,52
20260529_173756_finetuned_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5940426542458282,mobilenet_v2+efficientnet_b0,bcc,0.4862385321100917,0.7464788732394366,0.5888888888888889,71
20260529_173756_finetuned_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5940426542458282,mobilenet_v2+efficientnet_b0,bkl,0.4972067039106145,0.5329341317365269,0.5144508670520231,167
20260529_173756_finetuned_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5940426542458282,mobilenet_v2+efficientnet_b0,df,0.40625,0.65,0.5,20
20260529_173756_finetuned_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5940426542458282,mobilenet_v2+efficientnet_b0,nv,0.9455006337135616,0.7430278884462151,0.8321249302844395,1004
20260529_173756_finetuned_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5940426542458282,mobilenet_v2+efficientnet_b0,mel,0.3785714285714285,0.6347305389221557,0.4742729306487696,167
20260529_173756_finetuned_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,0.5940426542458282,mobilenet_v2+efficientnet_b0,vasc,0.7777777777777778,0.6666666666666666,0.717948717948718,21
20260529_173806_finetuned_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.7059113258715694,resnet50+mobilenet_v2+efficientnet_b0,akiec,0.5324675324675324,0.7884615384615384,0.6356589147286822,52
20260529_173806_finetuned_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.7059113258715694,resnet50+mobilenet_v2+efficientnet_b0,bcc,0.765625,0.6901408450704225,0.725925925925926,71
20260529_173806_finetuned_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,0.7059113258715694,resnet50+mobilenet_v2+efficientnet_b0,bkl,0.6516129032258065,0.6047904191616766,0.6273291925465838,167
