run_id,display_name,backbone_combination,fusion_method,backbone_count,avg_pairwise_representation_similarity,avg_pairwise_representation_complementarity,macro_f1,macro_f1_gain
20260527_161410_frozen_r50-mnv2_concat_mlp_s42,r50+mnv2 concat,resnet50+mobilenet_v2,concat,2,0.7473963821130095,0.2526036178869905,0.5434549160409289,0.012374263399200447
20260527_161438_frozen_r50-mnv2_weighted_mlp_s42,r50+mnv2 weighted,resnet50+mobilenet_v2,weighted,2,0.7473963821130095,0.2526036178869905,0.5198201002575218,-0.011260552384206646
20260527_161503_frozen_r50-effb0_concat_mlp_s42,r50+effb0 concat,resnet50+efficientnet_b0,concat,2,0.6915741652361327,0.3084258347638673,0.595200020681105,0.06411936803937657
20260527_161529_frozen_r50-effb0_weighted_mlp_s42,r50+effb0 weighted,resnet50+efficientnet_b0,weighted,2,0.6915741652361327,0.3084258347638673,0.53205811434532,0.0009774617035915867
20260527_161601_frozen_mnv2-effb0_concat_mlp_s42,mnv2+effb0 concat,mobilenet_v2+efficientnet_b0,concat,2,0.6975059414831927,0.30249405851680733,0.5305046319943283,-0.0005760206474001439
20260527_161627_frozen_mnv2-effb0_weighted_mlp_s42,mnv2+effb0 weighted,mobilenet_v2+efficientnet_b0,weighted,2,0.6975059414831927,0.30249405851680733,0.561559064227099,0.03047841158537057
20260527_161706_frozen_r50-mnv2-effb0_concat_mlp_s42,r50+mnv2+effb0 concat,resnet50+mobilenet_v2+efficientnet_b0,concat,3,0.7121588296107784,0.2878411703892217,0.5762701842398641,0.04518953159813566
20260527_161732_frozen_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,3,0.7121588296107784,0.2878411703892217,0.5192220029020013,-0.011858649739727167
