run_id,canonical_run_id,display_name,backbone_combination,fusion_method,candidate_name,macro_f1_gain,backbone,label,precision,recall,f1,support,canonical_precision,canonical_recall,canonical_f1,f1_gain,precision_gain,recall_gain
20260531_205839_finetuned_r50_none_mlp_nocw_adamw_base_s42,20260529_173629_finetuned_r50_none_mlp_s42,r50,resnet50,none,nocw_adamw_base,0.026583665616119134,resnet50,vasc,0.8888888888888888,0.7619047619047619,0.8205128205128205,21,0.8823529411764706,0.7142857142857143,0.7894736842105263,0.031039136302294157,0.006535947712418277,0.04761904761904756
20260531_205839_finetuned_r50_none_mlp_nocw_adamw_base_s42,20260529_173629_finetuned_r50_none_mlp_s42,r50,resnet50,none,nocw_adamw_base,0.026583665616119134,resnet50,nv,0.8679593721144968,0.9362549800796812,0.9008145663632008,1004,0.9262472885032538,0.850597609561753,0.8868120456905504,0.014002520672650398,-0.058287916388756966,0.08565737051792821
20260531_205839_finetuned_r50_none_mlp_nocw_adamw_base_s42,20260529_173629_finetuned_r50_none_mlp_s42,r50,resnet50,none,nocw_adamw_base,0.026583665616119134,resnet50,mel,0.608,0.4550898203592814,0.5205479452054794,167,0.4504504504504504,0.5988023952095808,0.5141388174807198,0.006409127724759656,0.15754954954954958,-0.14371257485029937
20260531_205839_finetuned_r50_none_mlp_nocw_adamw_base_s42,20260529_173629_finetuned_r50_none_mlp_s42,r50,resnet50,none,nocw_adamw_base,0.026583665616119134,resnet50,df,0.8461538461538461,0.55,0.6666666666666666,20,0.5185185185185185,0.7,0.5957446808510638,0.07092198581560283,0.32763532763532766,-0.1499999999999999
20260531_205839_finetuned_r50_none_mlp_nocw_adamw_base_s42,20260529_173629_finetuned_r50_none_mlp_s42,r50,resnet50,none,nocw_adamw_base,0.026583665616119134,resnet50,bkl,0.6397058823529411,0.5209580838323353,0.5742574257425742,167,0.5833333333333334,0.5868263473053892,0.5850746268656717,-0.010817201123097475,0.056372549019607754,-0.06586826347305386
20260531_205839_finetuned_r50_none_mlp_nocw_adamw_base_s42,20260529_173629_finetuned_r50_none_mlp_s42,r50,resnet50,none,nocw_adamw_base,0.026583665616119134,resnet50,bcc,0.71875,0.647887323943662,0.6814814814814815,71,0.611764705882353,0.7323943661971831,0.6666666666666666,0.014814814814814836,0.10698529411764701,-0.08450704225352113
20260531_205839_finetuned_r50_none_mlp_nocw_adamw_base_s42,20260529_173629_finetuned_r50_none_mlp_s42,r50,resnet50,none,nocw_adamw_base,0.026583665616119134,resnet50,akiec,0.5714285714285714,0.6923076923076923,0.6260869565217392,52,0.5245901639344263,0.6153846153846154,0.5663716814159292,0.059715275105809984,0.04683840749414514,0.07692307692307687
20260531_212608_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,vasc,0.8095238095238095,0.8095238095238095,0.8095238095238095,21,0.9375,0.7142857142857143,0.8108108108108109,-0.0012870012870013214,-0.12797619047619047,0.09523809523809523
20260531_212608_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,nv,0.9286474973375932,0.8685258964143426,0.8975810602161606,1004,0.9027081243731192,0.896414342629482,0.8995502248875562,-0.001969164671395629,0.025939372964474017,-0.027888446215139417
20260531_212608_finetuned_r50-mnv2-effb0_weighted_mlp_w_cw_adamw_low_lr_p512_s42,20260529_173817_finetuned_r50-mnv2-effb0_weighted_mlp_s42,r50+mnv2+effb0 weighted,resnet50+mobilenet_v2+efficientnet_b0,weighted,w_cw_adamw_low_lr_p512,0.01217275853551858,resnet50+mobilenet_v2+efficientnet_b0,mel,0.5347593582887701,0.5988023952095808,0.5649717514124294,167,0.5081081081081081,0.562874251497006,0.5340909090909091,0.03088084232152033,0.026651250180661945,0.0359281437125748
